CN	050300	井陉县	河北省	10	石家庄市	1301	井陉县	1805562	38.031	114.134	4
CN	050400	平山县	河北省	10	石家庄市	1301	平山县	1798698	38.25	114.186	4
CN	050500	灵寿县	河北省	10	石家庄市	1301	灵寿县	1803465	38.307	114.36	4
CN	050600	行唐县	河北省	10	石家庄市	1301	行唐县	1788920	38.434	114.53	4
CN	050700	新乐市	河北省	10	石家庄市	1301	新乐市	1788751	38.34	114.66	4
CN	050800	正定县	河北省	10	石家庄市	1301	正定县	1784711	38.139	114.55	4
CN	051130	元氏县	河北省	10	石家庄市	1301	元氏县	1786041	37.748	114.5	4
CN	051230	赞皇县	河北省	10	石家庄市	1301	赞皇县	1785499	37.65	114.38	4
CN	051330	高邑县	河北省	10	石家庄市	1301	高邑县	1810311	37.6	114.61	4
CN	051430	栾城县	河北省	10	石家庄市	1301	栾城县	1802203	37.9029	114.647	4
CN	051530	赵县	河北省	10	石家庄市	1301	赵县	1784829	37.746	114.768	4
CN	051730	新河县	河北省	10	邢台市	1305	新河县	1788881	37.52	115.24	4
CN	051800	南宫市	河北省	10	邢台市	1305	南宫市	1800063	37.35	115.37	4
CN	052160	藁城市	河北省	10	石家庄市	1301	藁城市	1810596	38.03	114.82	4
CN	052200	晋州市	河北省	10	石家庄市	1301	晋州市	1805338	38.03333	115.03333	4
CN	052300	辛集市	河北省	10	石家庄市	1301	辛集市	1788766	37.9	115.2	4
CN	052400	无极县	河北省	10	石家庄市	1301	无极县	1791157	38.173	114.96	4
CN	052500	深泽县	河北省	10	石家庄市	1301	深泽县	1795568	38.18333	115.18333	4
CN	052800	深州市	河北省	10	衡水市	1311	深州市	1795580	38.01667	115.55	4
CN	053000	桃城区	河北省	10	衡水市	1311	桃城区	6586363	37.72333	115.69722	4
CN	053000	衡水市	河北省	10	衡水市	1311			37.73	115.7	4
CN	053100	枣强县	河北省	10	衡水市	1311	枣强县	1785475	37.5	115.71	4
CN	053200	冀州市	河北省	10	衡水市	1311	冀州市	1805033	37.56	115.55	4
CN	053300	武强县	河北省	10	衡水市	1311	武强县	1791039	38.05	115.96667	4
